frame,X,Y,Z
819,51.0182,94.2365,47.9877
820,51.0771,94.3273,47.8964
821,51.0935,94.3623,47.7607
822,51.0846,94.3192,47.6260
823,50.9075,94.5432,47.6007
824,50.7983,94.8219,47.6191
825,50.8288,95.3874,47.7248
826,50.8643,95.9073,47.8306
827,50.9082,96.2449,47.7864
828,50.9109,96.5468,47.8207
829,50.8672,96.9077,47.8825
830,50.8421,97.1410,47.8475
831,50.8483,97.3343,47.7631
832,50.8481,97.5331,47.8459
833,50.9467,97.9955,47.9013
834,51.0838,98.5711,47.9673
835,51.1014,99.0237,48.0309
836,51.0686,99.2694,48.1764
837,50.9794,99.6874,48.4019
838,50.9236,100.0465,48.5624
839,50.8685,100.3421,48.6391
840,50.7917,100.5825,48.7371
841,50.7434,100.8350,48.8212
842,50.7747,101.0956,48.8981
843,50.8111,101.4855,48.9230
844,50.7923,101.5938,48.9840
845,50.8427,101.6958,49.0302
846,50.9556,101.7944,49.0680
847,50.9600,101.9331,49.0702
848,50.9611,101.9021,49.2350
849,50.8594,101.7207,49.3703
850,50.7411,101.3585,49.3914
851,50.5721,100.9484,49.2434
852,50.3668,100.6563,49.1801
853,50.1610,100.4436,49.1321
854,50.0793,100.2722,49.1318
855,49.9866,100.2324,49.1837
856,49.9710,100.3257,49.2048
857,49.9417,100.3009,49.2363
858,49.8030,100.0592,49.2383
859,49.5996,99.7488,49.1229
860,49.5008,99.4102,49.0564
861,49.3822,99.1592,48.8903
862,49.2136,98.6823,48.7129
863,49.0919,98.3070,48.6614
864,48.9106,98.2075,48.7342
865,48.6776,98.1098,48.7669
866,48.4608,97.8143,48.6540
867,48.3706,97.6124,48.6952
868,48.2373,97.3625,48.6125
869,48.2006,97.0966,48.5746
870,48.1370,96.9364,48.5510
871,48.0549,96.7615,48.7079
872,48.0487,96.6296,48.7584
873,47.9595,96.7991,48.6933
874,47.7840,96.7547,48.6181
875,47.6997,96.6838,48.6010
876,47.5701,96.4681,48.5110
877,47.4521,96.2659,48.4394
878,47.2150,96.0530,48.4484
879,46.9454,95.8896,48.5956
880,46.7047,95.6184,48.6041
881,46.6502,95.2743,48.4162
882,46.6575,95.0432,48.4125
883,46.7864,94.8536,48.4764
884,46.8907,94.5490,48.3566
885,46.8513,94.2565,48.2574
886,46.6381,94.1862,48.2193
887,46.4053,94.1785,48.2029
888,46.1999,94.2197,48.3168
889,46.0580,94.1359,48.3595
890,45.9556,93.9495,48.3150
891,45.9380,93.7301,48.2639
892,45.8873,93.5257,48.2156
893,45.7967,93.2494,48.1878
894,45.5356,93.0082,48.1501
895,45.1900,92.9327,48.1407
896,44.9238,92.7061,48.0917
897,44.8085,92.4710,48.0018
898,44.6130,92.4001,47.9623
899,44.3699,92.3916,47.9445
900,44.1594,92.4938,47.9578
901,44.0152,92.4105,47.9317
902,43.9335,92.1970,47.8019
903,43.6732,92.0681,47.8725
904,43.3710,92.0329,47.8844
905,43.1531,91.8032,47.8041
906,42.9635,91.4840,47.7127
907,42.8680,91.3482,47.7472
908,42.7932,91.1750,47.6701
909,42.7058,91.1509,47.6038
910,42.6284,91.2636,47.6694
911,42.6653,91.3325,47.7104
912,42.7060,91.4824,47.7606
913,42.7297,91.6084,47.7992
914,42.7662,91.6122,47.8059
915,42.7245,91.5966,47.8808
916,42.7028,91.4959,47.8284
917,42.7127,91.3721,47.7445
918,42.7153,91.3892,47.7915
919,42.7167,91.4440,47.7921
920,42.7597,91.4859,47.7572
921,42.8042,91.6195,47.7619
922,42.7678,91.6903,47.7995
923,42.7690,91.6249,47.7973
924,42.7919,91.5584,47.7519
925,42.7215,91.5532,47.7314
926,42.7217,91.5147,47.7115
927,42.7220,91.4471,47.7273
928,42.7034,91.3425,47.6834
929,42.7145,91.2080,47.6407
930,42.7175,91.3076,47.6571
931,42.7187,91.3589,47.7030
932,42.8043,91.3189,47.7154
933,42.8355,91.2585,47.7140
934,42.8319,91.2940,47.7296
935,42.8082,91.3511,47.7469
936,42.7731,91.3850,47.7569
937,42.7529,91.3693,47.7545
938,42.7421,91.2878,47.7362
939,42.6917,91.3908,47.7220
940,42.6824,91.4085,47.7415
941,42.7401,91.3841,47.7461
942,42.7120,91.4129,47.7199
943,42.6952,91.4302,47.7042
944,42.6652,91.3597,47.7136
945,42.5847,91.3164,47.7181
946,42.6009,91.2277,47.6691
947,42.6975,91.0400,47.5716
948,42.7117,90.9904,47.5652
949,42.7173,91.1049,47.5950
950,42.8887,91.1041,47.5994
951,42.8840,91.2378,47.6696
952,42.8388,91.3089,47.7470
953,42.8137,91.3324,47.7129
954,42.7999,91.3188,47.6479
955,42.7710,91.2659,47.6362
956,42.7344,91.1172,47.6396
957,42.6275,91.1433,47.6292
958,42.5807,91.2951,47.6930
959,42.6347,91.3706,47.8051
960,42.6650,91.5241,47.8976
961,42.7041,91.5721,47.9811
962,42.7268,91.6369,48.0397
963,42.7425,91.6121,48.0219
964,42.7980,91.3815,47.9616
965,42.8314,91.1987,47.9531
966,42.7431,91.2592,48.0240
967,42.6270,91.2861,48.1014
968,42.6212,91.2756,48.1046
969,42.6171,91.2609,48.1426
970,42.5358,91.0344,48.1133
971,42.8608,91.0294,48.0562
972,43.2220,90.9761,48.0890
973,43.5009,90.8478,48.2013
974,43.7092,90.8075,48.2779
975,43.7929,90.8355,48.2593
976,43.7171,90.8336,48.3178
977,43.7165,90.7417,48.2564
978,43.7997,90.6434,48.2488
979,43.9781,90.4506,48.1771
980,44.2513,90.2846,48.2011
981,44.3479,90.3475,48.3284
982,44.5098,90.4313,48.3792
983,44.7104,90.5194,48.4201
984,44.8734,90.4478,48.4924
985,44.8718,90.2842,48.3919
986,44.9543,90.1429,48.3609
987,45.1276,90.0433,48.4169
988,45.3386,89.8409,48.4190
989,45.4463,89.6999,48.3392
990,45.4655,89.6531,48.4516
991,45.5393,89.6704,48.4927
992,45.7526,89.5308,48.5230
993,45.9285,89.2121,48.4111
994,46.1016,88.7694,48.2863
995,46.2870,88.5243,48.2936
996,46.4605,88.4228,48.2715
997,46.6061,88.4070,48.2315
998,46.6273,88.3905,48.3950
999,46.6826,88.4870,48.3664
1000,46.9019,88.5755,48.3975
1001,47.2429,88.4624,48.4948
1002,47.5802,88.0888,48.4079
1003,47.8466,87.7935,48.3401
1004,47.9018,87.5617,48.3612
1005,47.8902,87.6108,48.3789
1006,47.9252,87.5519,48.4457
1007,48.1551,87.5283,48.4538
1008,48.3968,87.6047,48.4055
1009,48.6234,87.6266,48.4863
1010,48.7840,87.4153,48.5208
1011,48.9247,87.2338,48.4534
1012,48.9887,86.9912,48.4955
1013,49.0930,86.7553,48.4247
1014,49.1784,86.5503,48.3297
1015,49.3363,86.2319,48.3049
1016,49.5163,86.0229,48.2111
1017,49.7864,86.1165,48.2086
1018,49.9483,86.0752,48.2984
1019,50.0690,85.9511,48.2915
1020,50.1622,85.8769,48.2877
1021,50.2205,85.6797,48.2879
1022,50.2623,85.3787,48.0933
1023,50.3514,85.0825,47.9886
1024,50.4707,84.8144,47.8297
1025,50.6463,84.6996,47.7087
1026,50.8300,84.8401,47.7243
1027,50.9582,85.0244,47.7954
1028,51.0585,85.1246,47.7218
1029,51.1812,85.1411,47.7066
1030,51.3023,84.9077,47.6034
1031,51.4229,84.5327,47.4113
1032,51.4952,84.3077,47.2960
1033,51.5571,84.3258,47.2248
1034,51.5488,84.5607,47.1957
1035,51.5373,84.9817,47.2815
1036,51.4405,85.5576,47.4071
1037,51.3981,86.1559,47.5417
1038,51.3712,86.5870,47.6393
1039,51.3155,86.7813,47.6441
1040,51.2415,86.9141,47.5741
1041,51.1517,87.2179,47.5456
1042,51.2001,87.5629,47.4921
1043,51.3272,87.9626,47.6207
1044,51.3165,88.3815,47.7382
1045,51.2034,88.8283,47.7766
1046,51.2146,89.2696,47.8794
1047,51.2634,89.5879,47.8782
1048,51.2330,89.6782,47.8150
1049,51.1556,89.6400,47.6784
1050,51.0859,89.8139,47.5660
1051,51.0808,90.0824,47.6135
1052,51.0734,90.4599,47.6925
1053,50.9859,90.7824,47.6469
1054,51.0139,91.0770,47.6824
1055,51.1732,91.3474,47.8040
1056,51.2692,91.5626,47.8132
1057,51.3107,91.5279,47.7042
1058,51.3140,91.5873,47.6191
1059,51.3764,91.6876,47.6222
1060,51.3677,91.9635,47.6737
1061,51.2099,92.5403,47.7220
1062,51.0710,93.0829,47.7201
1063,51.0488,93.4370,47.7647
1064,51.0720,93.9026,47.8511
1065,51.0427,94.2979,47.8913
1066,51.0680,94.5081,47.8718
1067,51.1692,94.5803,47.7728
1068,51.1452,94.6499,47.7562
1069,51.0625,94.9792,47.8123
1070,50.9643,95.5896,47.8655
1071,50.9884,96.0462,47.8438
1072,51.0862,96.3214,47.8324
1073,51.0988,96.7023,47.8752
1074,51.0430,97.0103,47.8804
1075,50.9865,97.3030,47.9083
1076,50.8908,97.4416,47.9154
1077,50.7715,97.5322,47.8824
1078,50.7588,97.7678,47.9058
1079,50.8715,98.1721,47.9452
1080,51.0223,98.4604,47.9428
1081,51.1329,98.6698,47.9502
1082,51.0498,98.9734,47.9938
1083,51.0132,99.3747,48.2234
1084,51.0092,99.7600,48.3953
1085,50.8802,100.1059,48.4851
1086,50.8030,100.2689,48.5666
1087,50.8549,100.4705,48.8316
1088,50.9661,100.8260,48.9705
1089,51.0348,101.0200,48.9733
1090,50.9501,101.2151,48.9533
1091,50.9149,101.4430,49.1196
1092,50.9962,101.6980,49.2106
1093,51.1263,101.9160,49.3197
1094,51.1642,101.9740,49.3676
1095,51.1064,101.7214,49.4800
1096,50.9914,101.4242,49.5122
1097,50.7612,101.0883,49.3779
1098,50.5862,100.5363,49.3291
1099,50.3406,99.9503,49.2380
1100,50.1528,99.6149,49.1104
1101,50.0185,99.4494,49.0419
1102,49.9769,99.5924,48.9438
1103,49.8278,99.6402,48.8741
1104,49.7006,99.3989,48.8447
1105,49.5621,99.1642,48.8811
1106,49.4161,98.9695,48.9655
1107,49.3337,98.6002,48.9572
1108,49.1227,98.1236,48.8901
1109,48.9539,97.8285,48.8851
1110,48.9152,97.7943,48.7642
1111,48.9717,97.9555,48.7355
1112,48.8822,97.9336,48.7265
1113,48.6818,97.8123,48.8457
1114,48.4329,97.9624,48.9292
1115,48.3017,98.1081,49.0686
1116,48.2488,97.9878,49.0661
1117,48.2632,97.6555,49.0427
1118,48.1751,97.0938,48.9425
1119,48.0674,96.4926,48.7056
1120,47.9417,96.0588,48.5455
1121,47.7817,95.8248,48.4922
1122,47.6032,95.6470,48.4502
1123,47.3919,95.5387,48.4229
1124,47.1578,95.5190,48.5295
1125,47.0195,95.3989,48.5682
1126,46.8983,95.0486,48.6399
1127,46.7707,94.5741,48.5062
1128,46.6160,94.0357,48.3655
1129,46.4401,93.6224,48.3348
1130,46.2060,93.5527,48.3559
1131,46.1273,93.5480,48.3782
1132,46.0822,93.4370,48.3663
1133,46.0512,93.6396,48.3460
1134,46.1142,93.7373,48.4436
1135,46.0731,93.5782,48.4500
1136,45.9039,93.4528,48.4066
1137,45.7229,93.1514,48.3644
1138,45.5349,92.7445,48.3231
1139,45.4038,92.4447,48.2090
1140,45.2000,92.1655,48.2294
1141,45.0783,92.0064,48.2055
1142,44.9863,91.8914,48.1103
1143,44.9527,91.7867,48.0452
1144,44.8284,91.7222,48.0040
1145,44.6082,91.6367,48.0041
1146,44.3761,91.4119,47.9240
1147,44.0086,91.2374,47.8629
1148,43.7244,91.1148,47.8972
1149,43.4728,90.9318,47.8909
1150,43.2190,90.7927,47.8405
1151,43.0048,90.7166,47.7730
1152,42.8354,90.6343,47.7233
1153,42.8169,90.6307,47.6675
1154,42.7614,90.7277,47.6944
1155,42.6842,90.8934,47.7350
1156,42.6386,90.9567,47.7509
1157,42.6315,90.9866,47.7970
1158,42.6271,91.0491,47.7969
1159,42.6669,91.0511,47.7893
1160,42.6512,90.9435,47.7587
1161,42.7057,90.8523,47.6971
1162,42.7162,90.8249,47.7042
1163,42.8057,90.8542,47.6825
1164,42.8573,90.9355,47.7223
1165,42.9098,90.9486,47.7382
1166,42.9191,91.0282,47.7642
1167,42.9683,91.0129,47.7277
1168,42.9569,90.9671,47.6966
1169,42.9510,90.8590,47.6971
1170,42.9087,90.6492,47.6630
1171,42.8157,90.7748,47.7002
1172,42.6729,91.0292,47.7628
1173,42.6297,91.1464,47.7929
1174,42.6231,91.2892,47.8281
1175,42.5767,91.4103,47.8568
1176,42.5911,91.4920,47.8388
1177,42.4794,91.2782,47.8028
1178,42.4927,91.2955,47.8164
1179,42.4821,91.1973,47.7990
1180,42.4534,91.2102,47.8049
1181,42.3737,91.2170,47.8072
1182,42.3912,91.1223,47.7486
1183,42.5050,91.1031,47.7238
1184,42.6130,91.1560,47.7627
1185,42.7213,91.1692,47.7063
1186,42.8056,91.2495,47.6897
1187,42.7723,91.2880,47.7142
1188,42.7962,91.2036,47.7044
1189,42.8321,91.1172,47.6906
1190,42.7897,91.1365,47.6979
1191,42.7643,91.1481,47.7023
1192,42.7483,91.1911,47.7133
1193,42.7171,91.2526,47.7279
1194,42.7832,91.2187,47.7215
1195,42.7581,91.3056,47.7417
1196,42.7210,91.3850,47.7978
1197,42.7195,91.4330,47.8319
1198,42.6554,91.4969,47.8595
1199,42.5952,91.6154,47.8565
1200,42.5821,91.5787,47.8298
1201,42.5944,91.5930,47.8226
1202,42.6026,91.5211,47.8376
1203,42.6728,91.3792,47.7865
1204,42.7365,91.2583,47.7478
1205,42.7291,91.2680,47.8572
1206,42.8102,91.1669,47.8993
1207,42.8596,91.0703,47.9161
1208,42.8660,91.1646,47.9234
1209,42.8897,91.1602,48.0279
1210,42.8824,91.1933,48.0986
1211,42.8989,91.1690,48.1691
1212,42.9323,91.0995,48.1229
1213,42.8884,91.1289,48.1108
1214,42.7773,91.2173,48.1186
1215,42.7508,91.1568,48.2877
1216,42.6732,91.0835,48.3794
1217,42.7959,90.9868,48.3489
1218,42.9770,90.8391,48.2352
1219,43.2106,90.7525,48.1695
1220,43.3492,90.6307,48.2660
1221,43.4794,90.4033,48.1744
1222,43.5144,90.3383,48.1355
1223,43.5731,90.3829,48.2464
1224,43.6915,90.4554,48.2869
1225,43.8495,90.3200,48.2708
1226,43.9663,90.0695,48.3361
1227,44.2316,89.6144,48.2312
1228,44.5567,89.3801,48.1800
1229,44.8554,89.1882,48.2150
1230,45.1005,88.9827,48.1400
1231,45.2447,89.0037,48.1285
1232,45.3477,89.1885,48.2002
1233,45.5723,89.3404,48.4076
1234,45.6260,89.3221,48.5051
1235,45.6227,89.1193,48.4042
1236,45.8493,88.9929,48.3842
1237,46.0026,89.0086,48.4700
1238,46.0960,88.9905,48.4770
1239,46.1128,88.7818,48.5105
1240,46.1445,88.6208,48.5226
1241,46.2270,88.5865,48.4313
1242,46.5448,88.5810,48.4985
1243,46.8001,88.4705,48.5148
1244,46.9354,88.2597,48.4905
1245,46.9965,88.0967,48.4672
1246,47.1976,88.1098,48.4817
1247,47.4029,88.0913,48.4476
1248,47.6793,87.6774,48.3735
1249,47.8488,87.2487,48.2871
1250,47.9712,87.0363,48.2080
1251,48.1456,86.9574,48.2876
1252,48.4176,86.8766,48.3302
1253,48.6258,86.7375,48.2593
1254,48.8553,86.5221,48.3018
1255,49.0339,86.4297,48.3365
1256,49.1617,86.4190,48.3301
1257,49.2194,86.2512,48.3643
1258,49.3380,86.1157,48.3781
1259,49.2856,86.0049,48.3394
1260,49.3151,86.0114,48.3343
1261,49.3730,86.0882,48.3488
1262,49.5120,86.0914,48.3873
1263,49.6192,85.9494,48.3771
1264,49.7058,85.7924,48.3546
1265,49.7406,85.5175,48.2987
1266,49.8277,85.1733,48.2243
1267,49.9230,84.8953,48.1637
1268,50.0443,84.7992,47.9927
1269,50.1394,84.6698,47.8737
1270,50.2386,84.6012,47.7671
1271,50.3818,84.4724,47.7601
1272,50.6164,84.2531,47.7251
1273,50.8829,84.0875,47.6982
1274,51.1509,83.9068,47.5507
1275,51.3595,83.6080,47.3044
1276,51.4861,83.3565,47.1398
1277,51.6003,83.2977,47.1392
1278,51.6212,83.5947,47.1777
1279,51.5208,84.2040,47.2996
1280,51.4149,84.8382,47.3586
1281,51.3916,85.2915,47.4117
1282,51.4334,85.8890,47.5205
1283,51.3293,86.4175,47.6613
1284,51.2290,86.6954,47.5840
1285,51.1710,86.7540,47.5123
1286,51.1112,86.9608,47.5471
1287,51.0095,87.3170,47.5450
1288,50.9240,87.7108,47.5853
1289,50.9964,87.9766,47.6565
1290,51.1414,88.3349,47.6712
1291,51.1608,88.8014,47.7377
1292,51.0057,89.1231,47.7466
1293,50.9575,89.2699,47.6277
1294,50.9070,89.3937,47.5644
1295,50.8726,89.5954,47.6322
1296,50.8710,89.8779,47.6348
1297,51.0360,90.0860,47.6481
1298,51.2584,90.2850,47.6753
1299,51.4299,90.5854,47.7345
1300,51.4249,90.9443,47.8100
1301,51.3579,91.2752,47.8433
1302,51.3588,91.6079,47.7811
1303,51.4822,91.9177,47.7715
1304,51.5945,92.1955,47.8639
1305,51.5542,92.6828,47.8403
1306,51.3590,93.1889,47.8733
1307,51.1814,93.4279,47.8390
1308,51.0090,93.6616,47.9145
1309,50.7993,93.9084,47.9829
1310,50.6744,94.1178,47.9242
1311,50.7242,94.3344,47.8362
1312,50.8552,94.6102,47.8191
1313,50.9325,94.8033,47.8533
1314,50.9166,95.0601,47.7535
1315,50.9256,95.3227,47.7193
1316,50.9505,95.5082,47.7437
1317,50.9408,95.8440,47.7723
1318,50.8711,96.1166,47.8050
1319,50.9549,96.2461,47.8187
1320,51.0840,96.5859,47.8514
1321,51.0521,97.0406,47.9278
1322,51.0104,97.4742,47.9347
1323,51.0658,97.8799,47.9742
1324,51.1593,98.2325,48.0243
1325,51.1713,98.5961,48.0512
1326,51.1315,98.9686,48.2167
1327,51.1039,99.3725,48.3580
1328,51.1512,99.5881,48.3996
1329,51.0511,99.8514,48.4917
1330,50.8861,100.0437,48.5534
1331,50.7603,100.3055,48.7763
1332,50.7032,100.6600,48.8803
1333,50.6682,100.9087,48.9511
1334,50.6682,101.1557,48.9027
1335,50.7038,101.4957,49.0331
1336,50.7445,101.7721,49.1286
1337,50.8101,101.8857,49.2504
1338,50.8322,101.8177,49.2534
1339,50.7680,101.4871,49.1862
1340,50.7088,101.0576,49.3199
1341,50.6317,100.7992,49.3992
1342,50.5705,100.3554,49.3791
1343,50.3942,99.8512,49.2332
1344,50.1823,99.6107,49.1965
1345,50.0098,99.6461,49.2157
1346,49.9451,99.8122,49.2616
1347,49.8264,99.7748,49.2179
1348,49.7381,99.5716,49.1491
1349,49.6672,99.3052,49.0739
1350,49.4814,98.9459,49.0559
1351,49.2723,98.4041,48.9673
1352,49.0296,97.6275,48.8830
1353,48.8007,97.1602,48.8307
1354,48.6604,97.0241,48.8330
1355,48.6594,96.9882,48.8083
1356,48.4920,97.0085,48.7626
1357,48.3097,96.9473,48.7167
1358,48.1578,96.9904,48.6690
1359,48.0000,97.0009,48.8640
1360,47.8068,96.7615,48.8840
1361,47.6172,96.1477,48.7850
1362,47.4852,95.7239,48.6363
1363,47.4053,95.5056,48.5555
1364,47.3980,95.3140,48.6076
1365,47.3124,95.1340,48.5843
1366,47.1755,95.1329,48.5939
1367,47.2588,95.3043,48.5284
1368,47.2847,95.4537,48.6137
1369,47.1998,95.3614,48.6208
1370,47.0757,94.8444,48.4780
1371,46.8572,94.3707,48.4279
1372,46.5408,93.9754,48.3689
1373,46.2491,93.6284,48.3063
1374,45.9919,93.4357,48.1949
1375,45.8986,93.3932,48.1461
1376,45.9021,93.3711,48.2707
1377,45.8852,93.3382,48.2646
1378,45.6661,93.3513,48.2651
1379,45.5628,92.9989,48.1818
1380,45.3983,92.6692,48.1406
1381,45.1769,92.3612,48.0881
1382,44.9811,92.1225,48.1192
1383,44.6753,92.0569,48.1148
1384,44.4487,92.0890,48.1282
1385,44.4852,91.8224,48.0722
1386,44.4842,91.7258,48.0911
1387,44.1482,91.7708,48.1211
1388,43.9710,91.6623,48.0698
1389,43.8453,91.5247,48.0218
1390,43.6218,91.5481,48.0153
1391,43.4712,91.3899,47.9329
1392,43.3586,91.3667,47.8999
1393,43.1466,91.2784,47.8603
1394,43.0016,91.0809,47.8026
1395,42.8112,90.9247,47.7574
1396,42.6142,90.8380,47.6926
1397,42.5190,90.6782,47.6289
1398,42.4396,90.6541,47.6071
1399,42.4538,90.6767,47.6037
1400,42.4831,90.6905,47.6020
1401,42.4575,90.7703,47.6170
1402,42.4206,90.8540,47.6340
1403,42.4840,90.7972,47.6207
1404,42.5423,90.7551,47.6491
1405,42.5549,90.8017,47.6826
1406,42.5625,90.8296,47.7027
1407,42.5662,90.9269,47.6955
1408,42.6287,91.0944,47.7176
1409,42.7295,91.1154,47.7514
1410,42.8109,91.1283,47.7721
1411,42.9185,91.3173,47.8278
1412,43.0476,91.3680,47.8095
1413,43.0611,91.4696,47.8142
1414,42.9859,91.5292,47.8153
1415,42.9632,91.4487,47.8272
1416,42.8668,91.4520,47.7690
1417,42.7888,91.4176,47.7253
1418,42.7250,91.1718,47.6842
1419,42.7499,90.9893,47.6524
1420,42.6175,90.9941,47.6196
1421,42.5806,90.9170,47.6200
1422,42.5794,90.8267,47.6483
1423,42.5778,90.8530,47.6460
1424,42.5798,90.7246,47.6110
1425,42.5988,90.7921,47.6241
1426,42.6512,90.8693,47.6412
1427,42.7881,90.8896,47.6090
1428,42.8668,90.9932,47.6870
1429,42.8485,91.2430,47.7386
1430,42.8591,91.3572,47.7616
1431,42.8009,91.4885,47.8270
1432,42.8298,91.5405,47.8230
1433,42.8696,91.4555,47.8319
1434,42.8524,91.4123,47.8003
1435,42.8004,91.3856,47.7805
1436,42.8331,91.2985,47.7531
1437,42.8095,91.3622,47.7249
1438,42.7530,91.4358,47.7156
1439,42.6775,91.4349,47.7369
1440,42.6337,91.3622,47.7328
1441,42.6498,91.2831,47.7228
1442,42.6840,91.0557,47.6752
1443,42.7453,91.0005,47.6282
1444,42.7196,90.9664,47.5987
1445,42.6810,90.9119,47.7249
1446,42.6577,90.9237,47.7729
1447,42.6422,91.0029,47.8186
1448,42.6344,90.9783,47.8292
1449,42.6459,91.0828,47.9777
1450,42.6498,91.2898,48.1005
1451,42.7798,91.3607,48.0877
1452,42.8140,91.4662,48.1321
1453,42.8770,91.4942,48.1511
1454,42.8504,91.5292,48.2419
1455,42.7941,91.5219,48.2510
1456,42.7832,91.4541,48.2040
1457,42.9034,91.2544,48.2168
1458,43.1239,91.0815,48.1384
1459,43.4000,91.0438,48.1471
1460,43.6092,90.8162,48.2194
1461,43.6486,90.7782,48.3223
1462,43.7139,90.7560,48.3849
1463,43.8599,90.6890,48.3356
1464,43.9501,90.5936,48.2171
1465,44.0703,90.3570,48.1052
1466,44.1636,90.1264,48.0937
1467,44.2988,90.1167,48.1943
1468,44.3591,90.1106,48.2542
1469,44.3755,89.9816,48.3366
1470,44.4491,89.8775,48.3429
1471,44.6601,89.7732,48.3776
1472,44.9774,89.6222,48.3047
1473,45.3330,89.6064,48.2812
1474,45.4638,89.5595,48.2570
1475,45.6235,89.4100,48.4437
1476,45.7623,89.4797,48.3653
1477,45.8441,89.5937,48.3352
1478,46.0633,89.3425,48.3974
1479,46.2200,89.0202,48.3570
1480,46.3579,88.6748,48.3360
1481,46.6497,88.4348,48.3191
1482,46.7622,88.3343,48.2801
1483,46.9326,88.2588,48.3309
1484,47.0570,88.1862,48.3173
1485,47.1950,88.0630,48.3297
1486,47.2972,88.0616,48.3543
1487,47.3787,88.0527,48.4055
1488,47.4090,87.9388,48.4106
1489,47.5142,87.6914,48.3733
1490,47.7219,87.5285,48.4259
1491,47.9693,87.5409,48.4852
1492,48.1207,87.4041,48.4872
1493,48.4019,87.1807,48.4584
1494,48.6344,87.0200,48.3979
1495,48.8962,86.9808,48.4530
1496,49.0145,86.8569,48.4240
1497,49.0877,86.6299,48.4090
1498,49.1122,86.4657,48.3551
1499,49.2299,86.3520,48.3970
1500,49.3873,86.1492,48.3541
1501,49.5055,85.8837,48.2951
1502,49.6217,85.5447,48.2185
1503,49.7958,85.2984,48.2022
1504,49.9839,85.2049,48.1304
1505,50.1598,85.0163,48.1715
1506,50.2694,84.7757,48.0904
1507,50.3369,84.6567,47.9336
1508,50.3783,84.5047,47.8587
1509,50.4668,84.4313,47.7429
1510,50.5832,84.3077,47.6939
1511,50.7379,84.1628,47.6494
1512,50.9132,84.1132,47.6327
1513,51.0385,84.1198,47.6315
1514,51.1158,84.0601,47.5779
1515,51.1847,84.0498,47.4380
1516,51.2699,83.9361,47.3296
1517,51.2764,84.0115,47.2974
1518,51.2090,84.4885,47.3778
1519,51.1846,85.1249,47.3939
1520,51.2303,85.5714,47.4577
1521,51.2757,85.9838,47.5300
1522,51.1951,86.4100,47.6134
1523,51.0832,86.7897,47.6152
1524,51.1209,86.9832,47.6100
1525,51.1429,87.1353,47.6153
1526,51.0928,87.2616,47.6257
1527,50.9970,87.5697,47.6089
1528,51.0386,88.0086,47.6598
1529,51.1673,88.3625,47.6371
1530,51.2396,88.7828,47.7100
1531,51.1564,89.1497,47.7405
1532,51.0636,89.3523,47.8300
1533,50.9887,89.5432,47.7475
1534,50.9206,89.8102,47.6951
1535,50.8569,90.0337,47.7162
1536,50.8990,90.3134,47.7641
1537,51.0277,90.5189,47.8033
1538,51.1858,90.7962,47.8261
1539,51.2159,91.1142,47.8361
1540,51.1686,91.4039,47.9021
1541,51.2019,91.6592,47.9238
1542,51.1993,91.9731,47.8978
1543,51.2003,92.1062,47.7933
1544,51.1980,92.3303,47.7643
1545,51.1073,92.7964,47.7848
1546,51.0068,93.2918,47.8467
1547,50.9908,93.5344,47.7958
1548,50.9587,93.7963,47.7540
1549,51.0012,93.9904,47.7385
1550,51.1690,94.2450,47.8018
1551,51.3132,94.3792,47.7601
1552,51.3609,94.3593,47.6730
1553,51.2832,94.4540,47.6439
1554,51.1445,94.8977,47.7533
1555,51.0991,95.4338,47.8065
1556,51.0685,95.9888,47.8168
1557,51.0058,96.4208,47.8834
1558,50.9222,96.8513,48.0007
1559,50.8682,97.3344,48.0854
1560,50.7286,97.8113,48.1402
1561,50.6276,97.9613,48.1029
1562,50.7529,98.1264,48.1011
1563,50.9922,98.4252,48.0732
1564,51.1342,98.7211,48.0457
1565,51.1143,98.9776,48.0078
1566,50.9726,99.2929,48.0968
1567,50.9060,99.4933,48.2672
1568,50.8621,99.8383,48.3838
1569,50.8157,100.0089,48.4450
1570,50.8296,100.1119,48.4825
1571,50.9985,100.3230,48.6946
1572,51.0134,100.6371,48.8262
1573,50.9811,100.8777,48.8406
1574,50.9150,101.2739,48.9073
1575,50.9143,101.5676,49.0371
1576,51.0778,101.8462,49.1796
1577,51.2384,101.9698,49.2939
1578,51.2543,101.9429,49.2996
1579,51.1228,101.6192,49.3050
1580,50.8575,101.2969,49.3514
1581,50.5538,101.0736,49.3319
1582,50.3961,100.7597,49.2785
1583,50.2434,100.3540,49.1948
1584,50.0906,100.0819,49.0989
1585,49.9975,99.9908,49.0582
1586,49.8992,99.9715,49.0413
1587,49.7605,99.8228,48.9598
1588,49.6196,99.3828,48.9422
1589,49.4754,99.0180,48.8691
1590,49.2657,98.6361,48.8613
1591,49.1426,98.3072,48.7953
1592,49.0712,97.9572,48.7581
1593,48.9024,97.8258,48.7141
1594,48.8406,97.8557,48.7137
1595,48.6339,97.8735,48.8629
1596,48.4896,97.8922,48.9159
1597,48.4467,97.8404,48.8956
1598,48.5031,97.7938,48.9572
1599,48.3936,97.6109,48.9937
1600,48.3324,97.2403,48.9929
1601,48.1767,96.8693,48.8035
1602,48.0193,96.7179,48.7055
1603,47.8852,96.4208,48.7121
1604,47.7450,96.1418,48.6534
1605,47.5164,95.9444,48.5709
